consumer_id,timestamp,voltage_v,current_a,power_factor,energy_consumption_kwh,peak_load_kw,theft_label,hour_of_day,meter_reading_kwh,anomaly_score
6195649631,2026-06-09T01:33:47.618Z,217.1,32.33,0.77,0.47,1.57,1,14,491.94,68.1
3269068345,2025-12-01T00:02:18.459Z,227.8,43.53,1,5.89,2.05,1,14,4016.54,54.9
6806845840,2026-02-22T12:24:57.432Z,216.6,43.71,0.75,11.8,5.02,0,11,3645.22,76.5
0264639679,2025-12-31T19:11:03.541Z,231.2,30.79,0.69,3.8,5.22,1,4,5851.54,12.7
3211657881,2025-08-12T19:16:18.437Z,229.4,25.05,0.62,6.99,3.49,0,11,2544.49,54.8
4823486343,2025-11-02T05:13:27.725Z,212.9,55.8,0.62,5.74,5.95,0,21,7141.08,27.7
2947390124,2025-08-16T18:44:16.977Z,232.8,39.42,0.96,4.4,0.51,1,22,8179.11,24.8
9691734632,2025-08-23T03:38:41.257Z,235.6,23.76,0.6,11.2,5.12,0,16,4010.95,62.8
5752397710,2026-03-10T16:17:39.642Z,228.9,9.19,0.67,6.7,0.83,1,18,1429.87,66.6
8465439448,2025-10-21T23:25:51.774Z,214.2,5.08,0.79,6.09,5.51,0,1,1944.84,48.8
5324737608,2026-05-29T15:34:44.715Z,227.8,7.06,0.62,5.41,2,0,22,3448.16,86.8
1242875666,2026-02-05T10:07:44.260Z,210.1,58.39,0.83,4.08,1.36,1,13,7297.2,85.8
3192379155,2026-05-20T09:50:03.628Z,229,26.07,0.95,9.07,3.41,1,20,3872.65,94.7
4049347881,2025-12-30T23:10:56.449Z,228.2,34.97,0.7,5.48,1.83,0,3,366.51,72.8
3162075609,2026-05-18T07:30:20.028Z,240.2,8.7,0.75,0.83,3.23,1,22,285.96,34.2
9339230101,2026-06-14T22:14:36.498Z,248.6,3.43,0.63,10.61,4.09,1,3,9025.22,66.3
8692889467,2025-11-22T04:39:44.978Z,216.7,37.89,0.85,5.86,5.23,0,1,2000.79,65.8
1624065562,2025-12-20T20:23:16.108Z,236.8,24.41,0.99,5.54,0.77,0,12,466.52,35
0629808073,2026-01-27T19:22:46.693Z,239.4,40.65,0.71,4.74,4.86,1,14,2283.61,34.1
5825967146,2026-02-17T18:43:56.674Z,215.5,14.77,0.77,6.11,1.25,1,3,4784.94,90.2
0784342142,2025-12-23T15:08:01.118Z,248.9,26.13,0.82,4.43,0.14,0,1,6436.43,76.9
4743068172,2025-12-30T15:11:52.851Z,225.1,23.72,0.9,9.52,5.38,0,22,7810.23,58.6
8826665926,2026-05-04T05:38:36.609Z,215.7,7.76,0.67,4.84,0.55,0,4,3969.07,82.9
9341946160,2026-06-07T02:32:40.196Z,240.7,38.02,0.73,6.41,4.05,1,2,9454.02,52.4
2437399951,2025-08-04T00:38:36.239Z,217.4,48.2,0.66,3.4,2.27,1,6,1550.62,72.1
8889559760,2025-12-27T01:59:40.802Z,249.9,59.29,1,6.39,2.65,1,14,6673.84,31.9
1120031558,2025-12-04T17:34:51.783Z,229.4,1.39,0.92,3.27,4.78,0,7,9757.44,53.8
0107896665,2026-02-01T02:55:42.640Z,244.9,50.26,0.62,6.2,2.52,0,6,8233.07,72.4
1687335742,2026-04-25T02:12:02.896Z,231.9,34.94,0.63,10.96,5.68,1,16,3301.83,28.1
8413352488,2025-09-16T20:26:59.758Z,222.4,34.87,0.69,5.87,1.29,1,9,8987.71,85.6
9911815082,2026-02-23T08:55:26.049Z,235,46.16,0.85,1.03,1.9,0,14,9549.87,54.1
2546495103,2025-10-22T05:04:56.791Z,217.2,52.95,0.65,4.87,2.04,0,9,1254.25,100
6192528389,2026-05-09T22:36:34.679Z,238.3,17.68,0.94,4.76,4.39,1,2,6168.23,40.3
4893185279,2026-02-23T13:38:22.190Z,222.7,36.77,0.66,0.27,5.65,0,23,5020.47,57.5
5410561492,2026-04-03T23:00:23.434Z,219.8,52.7,0.94,10.34,4.25,0,3,308.78,90.5
3625291241,2025-08-20T16:14:44.462Z,226,30.38,0.99,2.12,0.86,1,20,607.41,8.7
6566778675,2025-09-15T20:38:47.485Z,233.4,11.02,0.71,5.81,1.5,0,18,2231.75,2.1
9221064706,2026-02-08T18:31:22.158Z,244.5,40.17,0.78,0.36,2.91,0,18,4483.44,6.4
7601959074,2025-07-09T00:06:41.588Z,229.4,47.36,0.73,4.34,5.79,1,21,2983.38,36.5
1513729935,2026-02-03T21:51:09.488Z,228.8,4.44,0.69,9.46,0.72,0,0,8069.21,91.9
4922457832,2026-04-17T19:08:25.866Z,245.4,52.29,0.62,6.91,5.58,1,2,431.02,32.7
9467629539,2025-11-10T11:40:51.099Z,233.1,18.48,0.99,2.7,1,1,18,3010.48,88.7
1396862616,2025-09-20T02:47:18.975Z,217.9,17.7,0.89,8.39,0.97,1,23,914.07,68.7
6666043838,2025-09-09T14:05:01.314Z,241.9,1.6,0.98,11.93,5.97,1,15,720.34,52.4
2686162121,2026-03-06T16:27:17.453Z,225,13.51,0.72,2.28,4.64,1,18,1945.09,84.8
8292897839,2025-11-15T02:00:43.350Z,216.9,42.89,0.62,7.92,1.94,1,7,7742.69,76.7
2401557816,2025-09-24T15:40:45.819Z,210.9,18.21,0.87,1.02,4.5,0,20,5265.67,90.5
7879147766,2025-11-06T11:07:48.608Z,245.9,26.92,0.87,1.53,4.46,0,14,6517.06,88.5
9631852527,2026-03-03T15:44:39.523Z,229.7,50.72,0.93,9.85,5.02,0,18,7131.79,90.4
6889528310,2025-07-13T11:07:56.804Z,210.5,15.9,0.67,1.94,1.65,0,16,3305.12,0.2
3253442919,2025-12-20T17:37:21.031Z,210.4,48.1,0.84,4.54,2.16,0,17,8022.67,68.6
6687755707,2025-06-24T18:41:56.746Z,210.4,5.09,0.63,3.01,2.17,0,16,5391.1,75.8
3595445276,2025-08-11T03:01:39.913Z,231,53.14,0.61,11.39,2.52,1,11,995.57,56.3
8309585707,2025-12-29T18:56:37.116Z,219.5,12.83,0.76,2.68,5.42,1,20,4726.13,89.5
8938660944,2026-03-13T23:34:42.653Z,227.5,27.78,0.97,6.6,4.98,1,15,6046.8,43.7
9650207454,2026-02-03T15:30:06.578Z,233.9,40.8,0.65,7.44,2,1,12,7841.17,72.1
3727631525,2025-11-24T05:06:19.365Z,227.2,51.93,0.64,9.09,5.07,1,8,996.27,86.3
9885969663,2026-02-03T22:55:15.885Z,228.3,37.5,0.82,9.97,2.84,0,11,146.7,59.2
8257220949,2025-10-06T10:55:12.071Z,228.6,1.87,0.88,6.43,3.38,1,3,938.25,25.5
3468304404,2026-06-14T19:04:02.701Z,247.3,56.96,0.88,7.4,1.51,1,11,900.97,36.2
8179845828,2025-09-07T00:15:12.992Z,211.5,29.93,0.8,4.53,3.73,0,16,7250.01,26
9881631273,2026-05-15T02:48:36.490Z,212.5,50.47,0.68,8.23,0.69,0,21,8677.79,55
6176560312,2025-08-01T16:49:15.463Z,247.1,12.19,0.67,7.13,4.71,0,15,5728.59,52.4
4630518799,2025-09-02T22:50:45.276Z,236,37.53,0.78,7.36,3.16,1,8,2378.99,14.5
0069966843,2025-12-25T06:53:16.612Z,247.2,50.34,0.7,4.65,1.24,0,4,7067.16,52.4
1523322422,2026-03-03T02:50:00.789Z,221.2,28.59,0.82,11.27,4.05,0,3,82.79,49.9
2471255971,2025-08-10T17:12:54.951Z,237.4,57.65,0.86,11.78,3.32,1,23,8470.41,31.6
5403663671,2025-12-17T15:50:43.788Z,227.5,51.73,0.67,2.72,3.53,1,6,2836.35,62.5
9449855438,2025-09-02T13:21:51.887Z,212.5,44.85,0.82,3.2,4.06,0,19,6210.37,68.8
4352831255,2025-08-06T20:00:04.529Z,215.2,16.3,0.92,4.45,3.82,1,19,1177.97,9
3794010364,2025-08-04T17:28:28.539Z,211.2,19.88,0.6,6.81,1.24,0,5,5069.06,77.8
5920676847,2025-12-20T21:25:27.412Z,213,26.58,0.66,4.26,3.84,1,15,8522.42,50.6
2115842384,2026-02-04T14:14:02.345Z,248.1,44.92,0.64,8.54,1.39,1,6,1880.28,28.8
7470413803,2026-01-17T19:35:03.139Z,237.8,2,1,3.16,2.21,0,19,5778.15,96.2
0053852404,2025-09-11T06:32:27.373Z,230.2,9.38,0.82,5.47,0.24,0,10,2947.35,61.5
5009230242,2025-11-26T01:24:11.349Z,215.2,12,0.68,6.44,4.08,1,0,2242.83,7.4
1201597074,2025-09-04T22:29:08.408Z,219.9,10.48,0.86,2.86,0.71,1,8,3594.81,64.2
8535635650,2025-09-03T16:53:05.114Z,214.3,13.65,0.6,7.9,5.65,1,19,6660.24,25
4500593565,2026-06-11T07:41:04.832Z,215.4,17.07,0.65,7.76,2.2,1,22,4752.79,57.1
8202579029,2025-07-11T00:28:40.619Z,236.6,36.12,0.61,4.79,3.09,0,4,1193.94,36.7
6072334272,2025-12-21T06:38:55.132Z,221.6,1.69,0.84,5.55,5.53,0,6,5166.58,51.3
3399936381,2026-05-28T01:39:22.078Z,249.3,5.72,0.74,1.85,4.74,1,17,1271.84,89.7
5920313241,2025-07-26T19:39:25.580Z,238.1,58.95,0.97,9.23,1.3,1,17,4560.15,64.8
6679537911,2026-03-06T16:24:28.722Z,234.5,22.7,0.72,3.66,0.3,0,14,7564.37,18.8
3736071056,2026-03-05T05:32:14.780Z,231.6,5.88,0.68,9.9,5.44,1,13,1185.58,94.7
2307812554,2026-06-02T03:04:48.028Z,222.2,35.6,0.61,7.5,4.66,1,1,8375.23,53.7
7587154532,2025-07-03T01:32:52.713Z,221,12.38,0.98,0.28,1.64,0,14,5955.93,88.1
2786811322,2026-04-11T17:52:15.544Z,234.6,58.2,0.82,6.8,0.78,1,21,3683.35,91.9
9328975246,2026-06-14T01:07:50.390Z,221.7,57.81,0.62,9.34,4.34,0,11,2912.18,8.4
3660562197,2025-10-31T03:49:46.269Z,228.7,52.16,0.81,5.1,1.96,0,19,6301.47,44.5
2390285453,2026-03-14T00:56:09.854Z,229.4,16.96,0.94,10.54,3.71,0,11,1995.02,76.7
2114208733,2026-02-01T07:29:13.456Z,224.1,41.35,0.71,3.33,0.49,1,17,5210.44,85.4
1674531504,2025-08-11T16:54:24.032Z,229.3,47.96,0.94,7.38,1.55,0,14,5768.21,1.6
1647622272,2026-03-14T20:40:03.904Z,239.4,43.48,0.73,1.47,3.83,1,15,8795.56,20.1
3869717680,2026-04-12T21:13:17.355Z,240.3,11.4,0.88,2.72,4.23,1,9,8912.95,51.9
7089944285,2026-03-10T15:41:01.776Z,225.7,19.34,0.97,0.31,2.98,1,5,8686.69,75.5
0303090508,2026-02-23T12:46:48.627Z,248.2,6.36,0.71,9.88,1.49,0,16,2090.75,53
7661961403,2025-11-14T02:30:52.524Z,222.4,19.48,0.64,7.18,5.84,0,22,5475.36,31.6
5982208061,2025-09-24T16:41:26.264Z,245.2,10.81,0.78,6.52,1.58,1,10,4973.67,68.7
7098690125,2025-08-26T09:38:11.322Z,221,20.37,0.68,9.26,1.43,1,0,5670.86,23.9
6232784927,2026-01-07T18:48:18.052Z,229.2,30.97,0.63,9.27,4.17,0,16,2024.41,77.4
9777520805,2025-09-18T20:57:13.430Z,245.3,4.02,0.95,2.88,5.57,1,2,8297.14,20.1
0460571923,2026-03-18T03:26:26.624Z,240.9,29.37,0.75,7.5,5.31,0,18,4818.64,41
2857557241,2025-10-30T18:40:34.842Z,248.8,36.45,0.63,10.91,2.66,1,3,4435.65,27.4
6461895365,2025-06-22T06:05:08.628Z,247.1,8.28,0.6,3.18,4.51,1,10,5392.09,98.7
8365385404,2026-06-09T21:30:20.238Z,237.9,20.87,0.99,10.63,3.74,0,14,4490.96,8.2
9038974054,2025-07-05T11:26:45.196Z,210.4,38.8,0.98,4.24,2.23,0,22,6459.6,80.1
5294032751,2026-05-25T18:13:37.932Z,245.3,29.01,0.67,10.52,1.17,0,19,987.37,1.5
4096143140,2025-07-31T23:24:56.670Z,235.4,11.54,0.64,8.27,0.93,0,8,636.12,46.9
1216412099,2025-08-13T17:23:31.086Z,229.5,26.72,0.88,3.21,3.39,0,12,9984.18,96.7
0619986705,2026-03-21T21:52:33.958Z,218.3,49.4,0.95,11.19,5.65,1,21,8207.99,64
8294278272,2025-09-22T06:27:17.886Z,229.5,46.73,0.67,3.15,1.6,1,19,2907.42,49.9
2756658940,2025-07-06T00:48:25.751Z,243.2,50.04,0.81,7.74,5.99,1,17,762.72,63.7
7426368182,2026-02-02T21:34:27.635Z,226.3,29.62,0.64,11.41,1.97,0,4,569.02,84
9008593712,2026-03-01T06:00:59.107Z,214.5,11.91,0.98,3.33,4.17,0,6,3612.36,10.4
9122186153,2025-12-06T19:48:14.479Z,224.6,55.87,0.97,6.49,5.81,1,10,9411.13,49.3
4286793327,2025-12-06T07:53:56.723Z,249.6,16.64,0.8,10.65,0.6,1,20,6351.91,57.3
7992830317,2025-11-10T15:42:22.948Z,215.8,8.44,0.92,8.64,2.04,0,19,6379.52,81.9
0329240676,2026-05-30T20:55:38.085Z,248.3,20.09,0.8,3.07,2.42,1,18,292.47,18.7
1402970792,2025-07-08T22:25:22.888Z,232.3,13.99,0.64,11.57,1.23,0,14,5751.45,6.2
9189240166,2026-03-09T17:56:54.013Z,220,9.98,0.76,0.92,1.17,0,15,3480.41,95.8
1253870541,2026-04-12T20:10:40.450Z,245.4,49.99,0.92,7.78,1.33,1,16,6159.79,47.1
7681891799,2026-04-17T05:38:15.327Z,214.8,38.59,0.97,9.03,2.81,1,16,6272.54,28.3
5544178420,2026-02-14T12:29:53.845Z,236.6,6.71,0.81,1.06,2.94,1,8,605.08,6.7
8364711399,2026-01-12T11:50:25.852Z,245.2,35.58,0.78,8.12,5.33,1,3,7595.92,85.8
8472665712,2025-09-29T13:27:35.934Z,234.9,40.51,0.94,2.43,2.92,1,11,3237.54,33.4
0477074445,2026-06-10T02:15:16.191Z,233.4,52.71,0.91,10.02,4.29,0,8,3178.55,66
8325881692,2026-04-01T20:10:00.791Z,235.2,49.96,0.94,4.21,3.94,0,23,3054.18,72.1
1250581445,2025-10-15T07:17:58.611Z,241,16.86,0.92,10.37,4.25,0,18,6272.98,41.6
6391884966,2026-02-04T21:03:08.912Z,247.9,2.41,0.95,5.39,2.93,1,11,7859.26,94.8
6605102043,2026-06-15T11:27:57.221Z,234.6,19.12,0.98,5.47,0.58,1,3,524.84,79.3
3039615315,2025-08-22T22:57:32.851Z,213.7,58.4,0.83,4.33,0.4,1,5,8603.48,8.7
9272637124,2025-08-19T11:38:48.536Z,226.5,59.22,0.68,1.5,4.55,1,13,9643.97,41.8
8378416838,2025-08-24T13:47:38.454Z,215.5,6.72,0.98,11.9,0.42,1,21,1555.55,39.2
0339257767,2026-02-11T03:10:03.184Z,224.2,26.94,0.8,8.65,2.23,1,5,2399.56,79.7
2939755136,2025-11-18T00:57:55.000Z,236.9,42.33,0.65,2.31,1.84,0,15,2037.74,24.6
1576464607,2025-09-23T05:02:40.661Z,211.3,27.69,0.73,1.73,3.7,0,19,7682.23,71.5
8251448040,2025-07-07T13:46:43.361Z,217.9,23.79,0.6,8.81,1.1,1,23,3434.92,38
2512088559,2025-09-15T09:16:41.681Z,227.8,16.22,0.97,10.36,1.96,0,9,2814.82,28.2
2206916415,2025-12-03T10:18:27.051Z,243,47.25,0.75,2.01,3.18,1,13,7094.48,32.7
4116260700,2026-03-03T13:06:12.761Z,232.6,51.09,0.64,3.2,1.2,0,8,9788.13,80.8
8921040724,2026-05-05T10:04:55.332Z,227.8,17.75,0.89,2.27,1,1,13,3037.65,11.1
8636504128,2026-04-20T18:41:30.322Z,233.6,45.32,0.65,4.71,5.2,1,21,145.83,51.6
2802550462,2025-11-10T04:05:19.946Z,248,48.87,0.76,9.19,1.14,1,10,6979.76,97.2
1730602657,2025-10-17T12:19:07.907Z,213.5,20.13,0.91,1.77,1.17,1,16,6700.04,11.2
6000861376,2025-06-18T14:42:10.775Z,219.6,2.75,0.65,11.47,5,1,7,4745.94,68.4
9339689683,2025-09-01T11:31:32.114Z,211.6,16.77,0.67,5.97,5.18,1,7,7748.46,18
4481150150,2025-08-13T23:56:32.960Z,243.4,23.48,0.64,0.52,1.71,1,15,7479.34,74.1
4511738744,2025-11-29T17:51:30.094Z,213.4,46.33,0.98,1.65,4.25,1,9,9097.8,41.5
4969528037,2026-04-19T15:34:39.926Z,238,1.5,0.89,1.87,2.72,0,5,9513.58,55.8
4052662040,2025-12-24T14:46:36.990Z,226.9,1.09,0.9,10.98,3.25,1,21,7170.34,98.6
1903370451,2025-07-26T11:17:21.759Z,215,36.42,0.69,11.47,4.03,1,20,2196.54,66.7
9734983128,2025-12-23T12:18:24.069Z,235.4,13.28,0.78,10.37,0.27,0,22,2440.12,44.7
6764522755,2026-05-12T04:04:26.766Z,242.2,42.5,0.6,9.81,0.64,1,22,1835.44,99.3
4049166694,2026-02-12T16:49:23.624Z,245.8,56.59,0.75,7.13,4.63,0,2,1088.12,60.1
3879712977,2026-05-06T21:13:58.395Z,211.1,8.56,0.85,7.28,2.26,0,23,8331.15,74.1
1422824316,2025-07-01T08:59:58.572Z,218.2,26.46,0.85,3.35,2.59,1,0,6552.85,53.7
2855624540,2026-03-05T14:17:09.448Z,219.4,5.41,0.7,2.35,5.61,1,12,3167.49,60.5
6440814831,2026-03-27T15:43:47.973Z,232.5,54.24,0.66,10.59,4,0,6,890.9,19.9
5680695397,2026-02-07T21:34:16.369Z,243.4,40.57,0.87,1.8,1.26,1,6,9706.62,45.9
9382078739,2026-04-19T09:25:24.320Z,236.7,54.89,0.73,7.69,2,0,13,8937.26,44.1
4216993314,2025-06-16T17:53:26.744Z,210.7,56.37,0.68,5.71,0.75,1,15,4214.02,89.3
5285749126,2025-09-26T04:36:40.321Z,211.9,51.67,0.97,7.21,1.1,1,10,4104.27,6.3
4992947276,2026-04-21T09:42:31.665Z,212.3,18.13,0.63,10.06,0.45,0,15,5383.21,6
3920771200,2026-02-20T11:37:09.392Z,244.3,10.69,0.62,1.44,5.36,1,5,9336.34,75
1159185263,2025-08-03T00:42:41.023Z,237.9,59.12,0.78,8.47,5.54,0,3,8667.66,4.2
9356621512,2025-10-16T20:53:41.923Z,231.9,14.76,0.72,3.69,1.3,0,20,4615.09,9.5
9523399402,2025-08-20T11:40:24.559Z,243.8,51.88,0.61,8.98,3.06,0,8,5805.3,12.3
8572374610,2026-05-05T05:30:15.702Z,241.1,51.88,0.73,5.8,0.11,1,14,2969.11,10
7261181521,2025-10-31T18:26:37.607Z,237.1,37.97,0.81,10.6,3.16,1,13,407.28,2.4
3210113788,2025-10-05T03:10:06.644Z,241.1,60,0.63,7.31,5.89,0,23,3737.96,44.1
5083949980,2026-04-04T05:00:30.581Z,228.8,38.9,0.65,4.36,0.42,0,14,7241.63,95
5596237588,2026-04-18T07:01:39.966Z,222.7,31.19,0.86,5.14,0.89,0,11,8091.12,98.7
3112981417,2025-09-03T05:52:23.033Z,220.9,40.24,0.93,10.78,3.67,1,11,4211.37,41.4
5863639756,2026-03-01T20:40:14.409Z,220.5,14.07,0.94,0.05,4.94,0,4,7980.71,15.8
0690952948,2025-06-21T17:18:01.741Z,235.5,29.45,0.9,4.79,1.56,0,4,3390.72,91.5
1129110539,2025-11-16T07:58:21.567Z,234.7,4.08,0.62,8.15,3.54,0,14,3991.15,53
3204855378,2026-03-06T21:24:00.750Z,250,34.03,1,2.04,4.39,1,13,6246.83,33.8
7651965417,2025-06-27T00:14:48.806Z,233.5,24.19,0.68,11.21,1.24,0,15,9009.68,17.3
2178351405,2025-08-08T19:11:07.728Z,231.2,29.32,0.88,1.69,5.67,1,4,270.15,75
6613953461,2025-12-14T10:10:34.358Z,211.9,37.08,0.67,1.78,1.95,1,3,3543.81,25.2
4641698486,2026-05-14T08:59:38.967Z,247.3,52.09,0.85,0.49,0.19,0,6,1498.59,89.2
7163363357,2026-02-26T10:23:50.315Z,248,11.95,0.78,6.25,5.32,0,14,4012.74,40.8
7825990133,2025-08-05T16:25:55.914Z,248.6,8.21,0.76,1.22,3.66,1,18,3181.76,57.9
9155947877,2025-08-06T17:44:02.700Z,231.4,44.04,0.86,11.13,5.72,0,23,7838.5,68.6
0360511847,2026-01-13T21:21:28.959Z,220.6,49.36,0.74,1.04,2.41,0,6,825.99,65.7
1010341339,2025-12-03T22:29:11.204Z,234.4,24.82,0.84,4.64,5.75,0,1,8886.3,83.1
6273762543,2026-01-31T19:01:14.192Z,218.6,47.62,0.86,7.89,5.25,1,10,3097.62,43.4
6176412443,2026-04-18T05:17:43.702Z,222.5,11.82,0.72,4.74,1.03,1,22,3573.27,78.7
0092987780,2025-10-06T02:23:17.960Z,219.1,53.67,0.89,0.43,3.19,1,12,6896.04,98.9
4662741546,2025-09-09T13:23:37.039Z,213.8,22.92,0.62,11.73,4.16,1,19,4850.23,96.2
5872660795,2025-11-22T11:33:53.410Z,228.1,41.45,0.71,0.81,2.94,0,13,2002.9,11.9
0787480659,2025-08-01T07:50:27.672Z,226.9,53.23,0.94,11.29,2.29,0,13,7813.47,97
6146558609,2025-06-25T23:32:12.058Z,229.3,23.91,0.8,6.29,4.9,0,1,5508.95,76.2
8549692234,2025-09-30T10:45:35.733Z,225.5,40.03,0.62,1.78,0.27,1,9,1458.69,1
9399724241,2025-06-24T14:42:57.775Z,231.4,16.7,0.71,5.74,1.22,1,2,7156.23,56.8
2130383419,2026-05-25T01:34:26.962Z,232.2,31.34,0.95,1.51,3.44,0,7,232.73,8.9
3313531729,2025-09-04T04:55:16.556Z,229.5,32.23,0.8,1.07,1.35,0,4,7672.6,8.9
6088226366,2025-07-06T10:12:33.943Z,249.1,28.18,0.92,3.45,4.63,0,4,6411.47,92.6
4095524662,2025-11-01T21:47:31.821Z,219.3,27.51,0.63,3.71,3.99,1,14,6317.43,48.9
7833290949,2025-08-18T06:48:12.690Z,210.2,23.79,0.79,11.44,4.53,0,11,8469.96,97.7
5393785884,2026-01-12T05:52:30.819Z,218.6,54,0.7,5.59,2.75,0,11,3878.35,21.8
9089278214,2025-11-19T09:04:56.624Z,225.6,52.22,0.66,10.31,3.11,0,14,1702.95,14.7
9828960917,2025-11-17T14:30:21.239Z,243.1,41.14,1,3.63,2.86,1,23,5492.29,55.5
7249624201,2025-10-31T12:25:07.291Z,225,5.72,0.64,5.37,4.54,0,0,446.95,48.9
4838496377,2025-10-15T21:43:19.833Z,217.7,43.98,0.72,8.95,3.28,0,17,8198.15,48.6
6027434033,2026-01-21T18:45:15.871Z,243,26.11,0.77,2.04,1.55,1,9,4359.44,81.1
8129692942,2025-07-08T01:30:17.332Z,219.2,20.71,0.99,3.56,1.03,0,1,2524.37,93
1799817641,2026-01-15T12:47:17.487Z,213.4,19.04,0.73,8.41,5.48,1,11,5488.52,9.6
3629350951,2025-11-21T10:37:35.285Z,224.1,13.3,0.82,6.96,1.29,1,5,7044.38,92.7
4282970601,2026-06-08T12:28:15.192Z,219.3,16.88,0.87,5.9,4.38,0,15,3707.13,44.9
9475733718,2025-06-24T16:21:37.042Z,246.1,35.25,0.63,1.02,3.64,1,8,3474.44,1.9
4432572234,2025-08-28T15:23:20.492Z,221.5,33.51,0.72,7.44,4.01,0,20,447.82,5.1
6025988897,2026-04-18T06:12:25.019Z,242.6,13,0.97,7.57,3.64,1,2,5521.95,0.1
7905645130,2025-07-27T05:37:34.122Z,211,10.19,0.98,9.71,4.49,1,22,2779.36,77.1
5467273684,2026-03-23T05:40:13.251Z,237.8,27.35,0.9,5.45,4.67,1,12,7050.83,46.2
5024349384,2025-07-30T02:52:21.589Z,212.5,31.33,0.68,10.68,0.28,0,18,6588.02,90.7
4965893758,2026-01-18T02:52:33.002Z,217.6,35.5,0.64,5.32,0.85,0,4,9610.25,9.1
3318545300,2025-09-14T14:40:35.398Z,243.3,4.78,0.61,9.31,0.12,0,10,1973.72,2.7
5117426516,2025-12-20T23:27:06.319Z,225.1,59.14,0.69,9.48,4.42,0,18,5748.96,94.3
6586788051,2025-08-25T13:17:04.746Z,239.9,48.77,0.93,8.71,0.74,1,9,2373.98,94.6
3475858163,2026-04-03T07:16:05.936Z,213.9,13.92,0.94,11.01,3.29,1,14,2038.09,91.5
3117921791,2025-12-01T16:40:58.315Z,221.4,17.07,0.68,9.46,2.17,0,5,3499.95,83.5
8500994364,2025-09-18T10:55:32.265Z,234.9,34.51,0.66,11.12,0.12,1,6,6031.82,39
6841642190,2025-11-22T12:59:35.111Z,241,28.37,0.73,2.5,2.75,0,6,6727.11,90.7
1546342347,2025-07-16T10:48:32.061Z,237.2,41.83,0.87,6.98,5.93,0,10,4220.1,17.1
7232491099,2026-02-05T19:03:21.689Z,247.4,24.1,0.86,4.03,0.64,1,8,125.79,34.8
0174098215,2026-02-12T10:46:43.566Z,211.5,53.5,0.68,4.8,0.6,1,1,1818.43,46.4
7680862334,2025-10-23T12:06:11.956Z,216.2,43.85,0.82,7.37,2.62,0,16,398.22,14.6
7512947500,2025-11-25T23:57:25.013Z,247.4,16.95,0.78,7.46,2.79,0,10,1920.11,37.4
7295391915,2025-07-11T23:10:12.777Z,210.2,54.65,0.7,8.03,4.37,1,0,2061.84,0.4
5517630910,2026-03-05T07:06:08.118Z,234.7,7.63,0.75,2.48,5.01,1,3,8761.48,48.9
0331186703,2025-10-02T19:42:26.709Z,228.6,35.2,0.62,5.58,4.72,1,18,9930.18,79.7
7361383334,2026-05-09T07:58:19.958Z,246.5,15.21,0.75,5.58,0.78,1,16,6503.04,50.3
1246050729,2026-02-09T15:04:26.913Z,219.5,40.92,0.73,4.76,3.06,0,11,5474.37,28
4740589249,2025-07-22T00:14:28.211Z,210.5,5.79,0.73,1.62,1.76,1,10,5868.44,97.6
9175025400,2026-04-20T14:59:35.646Z,249.3,26.15,0.68,4.45,4.93,1,2,8591.64,65.7
3754810952,2026-03-20T17:12:20.297Z,232.5,43.86,0.72,11.98,3.72,1,7,8196.16,16.1
9438976875,2026-02-14T09:11:37.549Z,231.1,56.03,0.76,8.71,1.01,1,3,8805.9,64.5
1280010893,2025-08-31T09:58:22.599Z,235.6,48.24,0.78,8.59,2.51,0,1,7786.26,39
7251451784,2025-09-22T20:05:08.556Z,227,10.36,0.84,3.86,4.22,1,20,5045.6,0.3
8594413931,2025-08-23T05:23:34.958Z,220.1,17.77,0.77,9.36,0.58,0,20,6220.89,95.3
5413701785,2026-03-29T05:01:18.360Z,245.2,50.67,0.74,4.29,3.89,1,22,3716.93,71.9
1393597659,2025-11-24T11:07:29.342Z,234.1,56.25,0.75,8.56,5.66,0,7,5175.98,56
8286868524,2025-06-28T19:47:48.143Z,240,58.33,0.73,1.62,1.89,1,8,156.85,40.1
4362017975,2026-01-30T21:07:38.982Z,217.7,30.75,0.91,4.02,4.74,1,1,3413.41,36.2
6320421338,2025-09-20T03:25:40.061Z,247.2,36.85,0.71,2.77,1.83,1,2,7401.93,52
5969221468,2026-02-22T17:03:24.613Z,215.2,29.93,0.67,2.81,1.31,1,3,4812.74,27.7
2199857317,2025-11-18T14:47:31.792Z,249.2,10.49,0.69,2.27,1.56,0,20,6973.98,32.2
6552261544,2026-05-23T08:44:24.667Z,216,17.41,0.82,8.73,1.64,1,7,8363.91,84.5
8271027833,2026-03-27T11:12:27.800Z,227.4,20.97,1,0.6,0.15,1,17,6855.88,28.9
8672885061,2025-06-24T04:54:50.922Z,242.2,34.25,0.91,10.58,4.84,0,15,2720.97,10.5
1916388482,2025-12-27T04:27:31.709Z,220.9,9.1,0.67,8.32,3.78,1,3,6507.9,48.6
8919673285,2026-05-10T22:46:41.481Z,233.2,25.86,0.99,2.43,2.67,1,20,9322.38,99.4
0491220604,2026-04-15T07:30:34.200Z,213.7,26.01,0.75,11.7,1.63,0,11,659.15,29.5
2804822591,2025-08-27T04:54:09.202Z,233.3,49.76,0.64,6.9,3.54,1,19,2371.46,41.1
